panel,gender_of_panel,label,label_display,system,activity,role,model,gender_of_row,score_type,pearson_r,score_pvalue,n_seeds,n_subjects,used_by_figure,description
c,female,snoring,Snoring,lifestyle_ordinal,activity_self_selected_gait_speed,masked legs,long_masked_legs,female,auc,0.6084919063779358,,10,2362,True,
c,female,snoring,Snoring,lifestyle_ordinal,activity_self_selected_gait_speed,all but head,long_all_but_head,female,auc,0.629161279896574,,10,2362,True,
c,female,snoring,Snoring,lifestyle_ordinal,activity_self_selected_gait_speed,all but arms,long_all_but_arms,female,auc,0.5969709518422753,,10,2362,True,
c,female,snoring,Snoring,lifestyle_ordinal,activity_self_selected_gait_speed,all but torso,long_all_but_torso,female,auc,0.6334134615384616,,10,2362,True,
c,female,snoring,Snoring,lifestyle_ordinal,activity_self_selected_gait_speed,all but legs,long_all_but_legs,female,auc,0.5942873303167421,,10,2362,True,
c,female,snoring,Snoring,lifestyle_ordinal,activity_tm_3kmh,full model,long_seq,female,auc,0.5986325236090568,,10,2317,True,
c,female,snoring,Snoring,lifestyle_ordinal,activity_tm_3kmh,masked head,long_masked_head,female,auc,0.5939914239390147,,10,2317,True,
c,female,snoring,Snoring,lifestyle_ordinal,activity_tm_3kmh,masked arms,long_masked_arms,female,auc,0.612918491864831,,10,2317,True,
c,female,snoring,Snoring,lifestyle_ordinal,activity_tm_3kmh,masked torso,long_masked_torso,female,auc,0.5997343981112754,,10,2317,True,
c,female,snoring,Snoring,lifestyle_ordinal,activity_tm_3kmh,masked legs,long_masked_legs,female,auc,0.5975569604050518,,10,2317,True,
c,female,snoring,Snoring,lifestyle_ordinal,activity_tm_3kmh,all but head,long_all_but_head,female,auc,0.6443519598361588,,10,2317,True,
c,female,snoring,Snoring,lifestyle_ordinal,activity_tm_3kmh,all but arms,long_all_but_arms,female,auc,0.5851988280805551,,10,2317,True,
c,female,snoring,Snoring,lifestyle_ordinal,activity_tm_3kmh,all but torso,long_all_but_torso,female,auc,0.6149981510979634,,10,2317,True,
c,female,snoring,Snoring,lifestyle_ordinal,activity_tm_3kmh,all but legs,long_all_but_legs,female,auc,0.6076939213789965,,10,2317,True,
c,female,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,full model,long_seq,female,pearson_r,0.7164451838523356,4.735530844000599e-249,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,full model,long_seq,female,pearson_r,0.7758359948216824,2.557136e-318,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,masked head,long_masked_head,female,pearson_r,0.7142866642591439,2.2868660671192784e-246,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,masked head,long_masked_head,female,pearson_r,0.7733097331103806,5.4769582e-316,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,masked arms,long_masked_arms,female,pearson_r,0.6717779091150629,6.8789644076559e-208,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,masked arms,long_masked_arms,female,pearson_r,0.7699781454187725,4.847737470236e-312,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,masked torso,long_masked_torso,female,pearson_r,0.7186820504714703,6.04955521137587e-252,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,masked torso,long_masked_torso,female,pearson_r,0.7759052332162025,2.74e-321,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,masked legs,long_masked_legs,female,pearson_r,0.6940711078328359,3.7147446806072954e-229,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,masked legs,long_masked_legs,female,pearson_r,0.7579228133575934,2.8565666045608794e-296,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,all but head,long_all_but_head,female,pearson_r,0.4763418956807158,4.242370403571115e-88,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,all but head,long_all_but_head,female,pearson_r,0.7148552145424067,1.1075658131186412e-244,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,all but arms,long_all_but_arms,female,pearson_r,0.6737161056569917,3.6809722835525096e-210,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,all but arms,long_all_but_arms,female,pearson_r,0.7468689754482865,5.834743470466035e-280,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,all but torso,long_all_but_torso,female,pearson_r,0.5864604420851578,9.559711501482323e-147,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,all but torso,long_all_but_torso,female,pearson_r,0.7277860014404531,8.203751189297741e-260,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_self_selected_gait_speed,all but legs,long_all_but_legs,female,pearson_r,0.6383032011098954,5.8628442217006506e-182,10,3164,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_self_selected_gait_speed,all but legs,long_all_but_legs,female,pearson_r,0.7594200128374806,9.13996487581318e-297,10,3164,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_tm_3kmh,full model,long_seq,female,pearson_r,0.7152172672868323,2.1592030126963356e-240,10,3101,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_tm_3kmh,full model,long_seq,female,pearson_r,0.7761488251758462,1.0247003567229995e-308,10,3101,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_tm_3kmh,masked head,long_masked_head,female,pearson_r,0.7239539963523278,5.561772345093347e-249,10,3101,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_tm_3kmh,masked head,long_masked_head,female,pearson_r,0.7796087026789321,5.352000945e-315,10,3101,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_tm_3kmh,masked arms,long_masked_arms,female,pearson_r,0.6707435387616276,1.5782931780178986e-201,10,3101,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_tm_3kmh,masked arms,long_masked_arms,female,pearson_r,0.7758398071489447,4.621196250082e-311,10,3101,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_tm_3kmh,masked torso,long_masked_torso,female,pearson_r,0.7139023409515391,9.5252629768778e-239,10,3101,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_tm_3kmh,masked torso,long_masked_torso,female,pearson_r,0.7741421496912865,1.1864475876681731e-307,10,3101,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_tm_3kmh,masked legs,long_masked_legs,female,pearson_r,0.7047017107402824,1.7864341357869463e-232,10,3101,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_tm_3kmh,masked legs,long_masked_legs,female,pearson_r,0.7708228535095498,1.3463161656422624e-303,10,3101,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_tm_3kmh,all but head,long_all_but_head,female,pearson_r,0.5015266846356551,9.29586619884164e-97,10,3101,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,body_composition_group,activity_tm_3kmh,all but head,long_all_but_head,female,pearson_r,0.7168607683037036,3.047192862005312e-239,10,3101,False,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
c,female,total_scan_vat_area,Total Scan Vat Area,age_gender_bmi_VAT,activity_tm_3kmh,all but arms,long_all_but_arms,female,pearson_r,0.6916444081516315,7.937447868343121e-219,10,3101,True,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
